Order ID,Date,Customer ID,Customer Name,Sales Person,Region,Item,Price,Quantity,Revenue,Quarter
0907,10/12/2018,10,Company J,Kim Fishman,California,Item 2,199,1,199,Q4 2018
0908,10/12/2018,20,Company T,Oscar Knox,Arizona,Item 5,289,3,867,Q4 2018
0909,10/13/2018,7,Company G,Laura Larsen,California,Item 4,159,8,1272,Q4 2018
0910,10/13/2018,19,Company S,Oscar Knox,Arizona,Item 2,199,3,597,Q4 2018
0911,10/13/2018,18,Company R,Oscar Knox,Arizona,Item 3,69,9,621,Q4 2018
0912,10/13/2018,13,Company M,Michael Fox,New Mexico,Item 5,289,8,2312,Q4 2018
0913,10/13/2018,9,Company I,Laura Larsen,California,Item 2,199,5,995,Q4 2018
0914,10/13/2018,14,Company N,Michael Fox,New Mexico,Item 4,159,7,1113,Q4 2018
0915,10/14/2018,3,Company C,Anna Weber,Texas,Item 3,69,2,138,Q4 2018
0916,10/14/2018,10,Company J,Laura Larsen,California,Item 5,289,5,1445,Q4 2018
0917,10/15/2018,18,Company R,Andrew James,Arizona,Item 3,69,2,138,Q4 2018
0918,10/15/2018,18,Company R,Andrew James,Arizona,Item 4,159,5,795,Q4 2018
0919,10/15/2018,14,Company N,Anne Lee,New Mexico,Item 1,399,9,3591,Q4 2018
0920,10/15/2018,2,Company B,Ben Wallace,Texas,Item 2,199,3,597,Q4 2018
0921,10/16/2018,17,Company Q,Oscar Knox,Arizona,Item 1,399,6,2394,Q4 2018
0922,10/16/2018,1,Company A,Anna Weber,Texas,Item 5,289,7,2023,Q4 2018
0923,10/16/2018,15,Company O,Anne Lee,New Mexico,Item 4,159,3,477,Q4 2018
0924,10/16/2018,11,Company K,Michael Fox,New Mexico,Item 5,289,9,2601,Q4 2018
0925,10/16/2018,12,Company L,Michael Fox,New Mexico,Item 2,199,7,1393,Q4 2018
0926,10/17/2018,1,Company A,Ben Wallace,Texas,Item 2,199,0,0,Q4 2018
0927,10/17/2018,8,Company H,Laura Larsen,California,Item 2,199,8,1592,Q4 2018
0928,10/17/2018,20,Company T,Andrew James,Arizona,Item 4,159,8,1272,Q4 2018
0929,10/17/2018,14,Company N,Anne Lee,New Mexico,Item 4,159,5,795,Q4 2018
0930,10/17/2018,10,Company J,Laura Larsen,California,Item 2,199,3,597,Q4 2018
0931,10/18/2018,17,Company Q,Andrew James,Arizona,Item 1,399,0,0,Q4 2018
0932,10/19/2018,5,Company E,Ben Wallace,Texas,Item 2,199,6,1194,Q4 2018
0933,10/19/2018,10,Company J,Laura Larsen,California,Item 4,159,6,954,Q4 2018
0934,10/20/2018,17,Company Q,Andrew James,Arizona,Item 4,159,1,159,Q4 2018
0935,10/20/2018,18,Company R,Oscar Knox,Arizona,Item 5,289,5,1445,Q4 2018
0936,10/20/2018,2,Company B,Anna Weber,Texas,Item 3,69,8,552,Q4 2018
0937,10/21/2018,17,Company Q,Oscar Knox,Arizona,Item 3,69,5,345,Q4 2018
0938,10/22/2018,10,Company J,Kim Fishman,California,Item 1,399,0,0,Q4 2018
0939,10/22/2018,1,Company A,Ben Wallace,Texas,Item 5,289,7,2023,Q4 2018
0940,10/22/2018,5,Company E,Anna Weber,Texas,Item 2,199,5,995,Q4 2018
0941,10/22/2018,20,Company T,Oscar Knox,Arizona,Item 4,159,5,795,Q4 2018
0942,10/22/2018,1,Company A,Anna Weber,Texas,Item 1,399,8,3192,Q4 2018
0943,10/22/2018,6,Company F,Kim Fishman,California,Item 4,159,6,954,Q4 2018
0944,10/23/2018,4,Company D,Ben Wallace,Texas,Item 1,399,1,399,Q4 2018
0945,10/24/2018,17,Company Q,Andrew James,Arizona,Item 2,199,5,995,Q4 2018
0946,10/25/2018,1,Company A,Anna Weber,Texas,Item 2,199,1,199,Q4 2018
0947,10/25/2018,15,Company O,Michael Fox,New Mexico,Item 3,69,4,276,Q4 2018
0948,10/25/2018,9,Company I,Laura Larsen,California,Item 2,199,5,995,Q4 2018
0949,10/26/2018,6,Company F,Laura Larsen,California,Item 1,399,5,1995,Q4 2018
0950,10/26/2018,20,Company T,Oscar Knox,Arizona,Item 3,69,8,552,Q4 2018
0951,10/27/2018,17,Company Q,Andrew James,Arizona,Item 2,199,1,199,Q4 2018
0952,10/27/2018,6,Company F,Laura Larsen,California,Item 1,399,7,2793,Q4 2018
0953,10/27/2018,3,Company C,Ben Wallace,Texas,Item 2,199,1,199,Q4 2018
0954,10/27/2018,4,Company D,Anna Weber,Texas,Item 2,199,8,1592,Q4 2018
0955,10/28/2018,10,Company J,Kim Fishman,California,Item 2,199,0,0,Q4 2018
0956,10/29/2018,6,Company F,Kim Fishman,California,Item 4,159,4,636,Q4 2018
0957,10/29/2018,17,Company Q,Andrew James,Arizona,Item 5,289,9,2601,Q4 2018
0958,10/29/2018,9,Company I,Kim Fishman,California,Item 1,399,2,798,Q4 2018
0959,10/29/2018,2,Company B,Anna Weber,Texas,Item 3,69,6,414,Q4 2018
0960,10/29/2018,9,Company I,Kim Fishman,California,Item 3,69,6,414,Q4 2018
0961,10/29/2018,18,Company R,Andrew James,Arizona,Item 3,69,3,207,Q4 2018
0962,10/29/2018,9,Company I,Kim Fishman,California,Item 3,69,2,138,Q4 2018
0963,10/29/2018,14,Company N,Michael Fox,New Mexico,Item 4,159,1,159,Q4 2018
0964,10/29/2018,7,Company G,Kim Fishman,California,Item 1,399,2,798,Q4 2018
0965,10/29/2018,2,Company B,Ben Wallace,Texas,Item 2,199,7,1393,Q4 2018
0966,10/29/2018,18,Company R,Andrew James,Arizona,Item 4,159,7,1113,Q4 2018
0967,10/30/2018,14,Company N,Anne Lee,New Mexico,Item 1,399,1,399,Q4 2018
0968,10/30/2018,19,Company S,Oscar Knox,Arizona,Item 3,69,3,207,Q4 2018
0969,10/30/2018,7,Company G,Laura Larsen,California,Item 4,159,1,159,Q4 2018
0970,10/31/2018,7,Company G,Laura Larsen,California,Item 1,399,0,0,Q4 2018
0971,11/1/2018,14,Company N,Anne Lee,New Mexico,Item 2,199,0,0,Q4 2018
0972,11/2/2018,19,Company S,Oscar Knox,Arizona,Item 4,159,4,636,Q4 2018
0973,11/3/2018,13,Company M,Michael Fox,New Mexico,Item 1,399,0,0,Q4 2018
0974,11/4/2018,1,Company A,Anna Weber,Texas,Item 3,69,7,483,Q4 2018
0975,11/4/2018,13,Company M,Anne Lee,New Mexico,Item 4,159,2,318,Q4 2018
0976,11/4/2018,2,Company B,Ben Wallace,Texas,Item 3,69,1,69,Q4 2018
0977,11/5/2018,5,Company E,Ben Wallace,Texas,Item 2,199,9,1791,Q4 2018
0978,11/6/2018,20,Company T,Oscar Knox,Arizona,Item 4,159,0,0,Q4 2018
0979,11/7/2018,16,Company P,Oscar Knox,Arizona,Item 3,69,9,621,Q4 2018
0980,11/7/2018,9,Company I,Laura Larsen,California,Item 5,289,9,2601,Q4 2018
0981,11/7/2018,2,Company B,Anna Weber,Texas,Item 1,399,4,1596,Q4 2018
0982,11/8/2018,8,Company H,Laura Larsen,California,Item 2,199,1,199,Q4 2018
0983,11/8/2018,18,Company R,Andrew James,Arizona,Item 1,399,9,3591,Q4 2018
0984,11/8/2018,12,Company L,Michael Fox,New Mexico,Item 3,69,0,0,Q4 2018
0985,11/8/2018,10,Company J,Kim Fishman,California,Item 4,159,9,1431,Q4 2018
0986,11/8/2018,9,Company I,Laura Larsen,California,Item 4,159,7,1113,Q4 2018
0987,11/9/2018,8,Company H,Kim Fishman,California,Item 2,199,7,1393,Q4 2018
0988,11/9/2018,17,Company Q,Oscar Knox,Arizona,Item 2,199,2,398,Q4 2018
0989,11/9/2018,4,Company D,Anna Weber,Texas,Item 4,159,9,1431,Q4 2018
0990,11/9/2018,16,Company P,Andrew James,Arizona,Item 5,289,4,1156,Q4 2018
0991,11/9/2018,18,Company R,Oscar Knox,Arizona,Item 1,399,9,3591,Q4 2018
0992,11/10/2018,19,Company S,Andrew James,Arizona,Item 2,199,8,1592,Q4 2018
0993,11/10/2018,10,Company J,Laura Larsen,California,Item 1,399,6,2394,Q4 2018
0994,11/10/2018,5,Company E,Anna Weber,Texas,Item 4,159,4,636,Q4 2018
0995,11/11/2018,10,Company J,Kim Fishman,California,Item 3,69,1,69,Q4 2018
0996,11/11/2018,7,Company G,Kim Fishman,California,Item 2,199,0,0,Q4 2018
0997,11/11/2018,13,Company M,Anne Lee,New Mexico,Item 2,199,9,1791,Q4 2018
0998,11/12/2018,14,Company N,Anne Lee,New Mexico,Item 2,199,5,995,Q4 2018
0999,11/13/2018,2,Company B,Anna Weber,Texas,Item 2,199,3,597,Q4 2018
1000,11/14/2018,1,Company A,Ben Wallace,Texas,Item 2,199,7,1393,Q4 2018
1001,11/15/2018,15,Company O,Michael Fox,New Mexico,Item 5,289,7,2023,Q4 2018
1002,11/15/2018,2,Company B,Ben Wallace,Texas,Item 2,199,2,398,Q4 2018
1003,11/15/2018,10,Company J,Laura Larsen,California,Item 4,159,4,636,Q4 2018
1004,11/15/2018,17,Company Q,Oscar Knox,Arizona,Item 2,199,9,1791,Q4 2018
1005,11/15/2018,10,Company J,Kim Fishman,California,Item 2,199,1,199,Q4 2018
1006,11/15/2018,19,Company S,Oscar Knox,Arizona,Item 4,159,2,318,Q4 2018
1007,11/15/2018,6,Company F,Kim Fishman,California,Item 2,199,7,1393,Q4 2018
1008,11/16/2018,15,Company O,Michael Fox,New Mexico,Item 5,289,1,289,Q4 2018
1009,11/16/2018,8,Company H,Kim Fishman,California,Item 1,399,0,0,Q4 2018
1010,11/17/2018,1,Company A,Anna Weber,Texas,Item 2,199,2,398,Q4 2018
1011,11/17/2018,7,Company G,Laura Larsen,California,Item 5,289,0,0,Q4 2018
1012,11/17/2018,3,Company C,Ben Wallace,Texas,Item 5,289,4,1156,Q4 2018
1013,11/17/2018,9,Company I,Laura Larsen,California,Item 3,69,8,552,Q4 2018
1014,11/18/2018,2,Company B,Ben Wallace,Texas,Item 2,199,6,1194,Q4 2018
1015,11/19/2018,5,Company E,Anna Weber,Texas,Item 1,399,2,798,Q4 2018
1016,11/19/2018,6,Company F,Kim Fishman,California,Item 5,289,5,1445,Q4 2018
1017,11/19/2018,12,Company L,Michael Fox,New Mexico,Item 2,199,4,796,Q4 2018
1018,11/19/2018,5,Company E,Ben Wallace,Texas,Item 1,399,1,399,Q4 2018
1019,11/20/2018,5,Company E,Ben Wallace,Texas,Item 1,399,8,3192,Q4 2018
1020,11/21/2018,20,Company T,Andrew James,Arizona,Item 3,69,9,621,Q4 2018
1021,11/21/2018,16,Company P,Oscar Knox,Arizona,Item 1,399,3,1197,Q4 2018
1022,11/22/2018,1,Company A,Ben Wallace,Texas,Item 4,159,6,954,Q4 2018
1023,11/22/2018,5,Company E,Ben Wallace,Texas,Item 1,399,6,2394,Q4 2018
1024,11/22/2018,15,Company O,Anne Lee,New Mexico,Item 3,69,7,483,Q4 2018
1025,11/22/2018,2,Company B,Ben Wallace,Texas,Item 2,199,9,1791,Q4 2018
1026,11/22/2018,8,Company H,Kim Fishman,California,Item 4,159,6,954,Q4 2018
1027,11/22/2018,3,Company C,Ben Wallace,Texas,Item 3,69,5,345,Q4 2018
1028,11/22/2018,20,Company T,Oscar Knox,Arizona,Item 4,159,0,0,Q4 2018
1029,11/22/2018,8,Company H,Kim Fishman,California,Item 1,399,9,3591,Q4 2018
1030,11/22/2018,7,Company G,Kim Fishman,California,Item 1,399,5,1995,Q4 2018
1031,11/22/2018,10,Company J,Laura Larsen,California,Item 1,399,0,0,Q4 2018
1032,11/22/2018,13,Company M,Michael Fox,New Mexico,Item 2,199,7,1393,Q4 2018
1033,11/23/2018,15,Company O,Michael Fox,New Mexico,Item 3,69,7,483,Q4 2018
1034,11/23/2018,3,Company C,Anna Weber,Texas,Item 1,399,2,798,Q4 2018
1035,11/23/2018,4,Company D,Anna Weber,Texas,Item 1,399,6,2394,Q4 2018
1036,11/23/2018,13,Company M,Michael Fox,New Mexico,Item 1,399,9,3591,Q4 2018
1037,11/23/2018,12,Company L,Michael Fox,New Mexico,Item 5,289,6,1734,Q4 2018
1038,11/23/2018,17,Company Q,Andrew James,Arizona,Item 2,199,3,597,Q4 2018
1039,11/24/2018,13,Company M,Anne Lee,New Mexico,Item 5,289,1,289,Q4 2018
1040,11/24/2018,7,Company G,Laura Larsen,California,Item 2,199,5,995,Q4 2018
1041,11/24/2018,18,Company R,Andrew James,Arizona,Item 4,159,2,318,Q4 2018
1042,11/24/2018,14,Company N,Anne Lee,New Mexico,Item 5,289,2,578,Q4 2018
1043,11/24/2018,3,Company C,Ben Wallace,Texas,Item 3,69,4,276,Q4 2018
1044,11/24/2018,9,Company I,Laura Larsen,California,Item 1,399,1,399,Q4 2018
1045,11/24/2018,11,Company K,Anne Lee,New Mexico,Item 1,399,3,1197,Q4 2018
1046,11/25/2018,4,Company D,Ben Wallace,Texas,Item 1,399,5,1995,Q4 2018
1047,11/26/2018,6,Company F,Laura Larsen,California,Item 5,289,1,289,Q4 2018
1048,11/26/2018,13,Company M,Anne Lee,New Mexico,Item 5,289,7,2023,Q4 2018
1049,11/27/2018,2,Company B,Anna Weber,Texas,Item 1,399,8,3192,Q4 2018
1050,11/27/2018,4,Company D,Ben Wallace,Texas,Item 1,399,6,2394,Q4 2018
1051,11/27/2018,1,Company A,Ben Wallace,Texas,Item 3,69,9,621,Q4 2018
1052,11/28/2018,10,Company J,Kim Fishman,California,Item 3,69,7,483,Q4 2018
1053,11/28/2018,15,Company O,Anne Lee,New Mexico,Item 3,69,1,69,Q4 2018
1054,11/28/2018,6,Company F,Laura Larsen,California,Item 4,159,2,318,Q4 2018
1055,11/28/2018,11,Company K,Michael Fox,New Mexico,Item 5,289,8,2312,Q4 2018
1056,11/28/2018,4,Company D,Anna Weber,Texas,Item 5,289,7,2023,Q4 2018
1057,11/29/2018,8,Company H,Laura Larsen,California,Item 2,199,3,597,Q4 2018
1058,11/29/2018,9,Company I,Laura Larsen,California,Item 1,399,6,2394,Q4 2018
1059,11/29/2018,12,Company L,Anne Lee,New Mexico,Item 5,289,9,2601,Q4 2018
1060,11/30/2018,2,Company B,Anna Weber,Texas,Item 4,159,1,159,Q4 2018
1061,12/1/2018,8,Company H,Laura Larsen,California,Item 1,399,5,1995,Q4 2018
1062,12/1/2018,17,Company Q,Andrew James,Arizona,Item 5,289,0,0,Q4 2018
1063,12/2/2018,7,Company G,Laura Larsen,California,Item 1,399,3,1197,Q4 2018
1064,12/3/2018,1,Company A,Ben Wallace,Texas,Item 5,289,4,1156,Q4 2018
1065,12/3/2018,19,Company S,Oscar Knox,Arizona,Item 5,289,2,578,Q4 2018
1066,12/4/2018,2,Company B,Anna Weber,Texas,Item 3,69,7,483,Q4 2018
1067,12/4/2018,16,Company P,Andrew James,Arizona,Item 1,399,0,0,Q4 2018
1068,12/5/2018,5,Company E,Ben Wallace,Texas,Item 1,399,4,1596,Q4 2018
1069,12/6/2018,4,Company D,Anna Weber,Texas,Item 2,199,2,398,Q4 2018
1070,12/6/2018,14,Company N,Michael Fox,New Mexico,Item 2,199,3,597,Q4 2018
1071,12/6/2018,4,Company D,Anna Weber,Texas,Item 2,199,5,995,Q4 2018
1072,12/7/2018,4,Company D,Anna Weber,Texas,Item 3,69,7,483,Q4 2018
1073,12/7/2018,9,Company I,Kim Fishman,California,Item 5,289,7,2023,Q4 2018
1074,12/8/2018,10,Company J,Kim Fishman,California,Item 3,69,7,483,Q4 2018
1075,12/8/2018,4,Company D,Anna Weber,Texas,Item 3,69,5,345,Q4 2018
1076,12/9/2018,20,Company T,Oscar Knox,Arizona,Item 5,289,8,2312,Q4 2018
1077,12/10/2018,11,Company K,Michael Fox,New Mexico,Item 5,289,9,2601,Q4 2018
1078,12/11/2018,13,Company M,Michael Fox,New Mexico,Item 5,289,8,2312,Q4 2018
1079,12/11/2018,10,Company J,Kim Fishman,California,Item 3,69,6,414,Q4 2018
1080,12/11/2018,19,Company S,Oscar Knox,Arizona,Item 5,289,9,2601,Q4 2018
1081,12/12/2018,14,Company N,Michael Fox,New Mexico,Item 5,289,5,1445,Q4 2018
1082,12/13/2018,16,Company P,Oscar Knox,Arizona,Item 4,159,0,0,Q4 2018
1083,12/13/2018,13,Company M,Michael Fox,New Mexico,Item 5,289,5,1445,Q4 2018
1084,12/13/2018,2,Company B,Anna Weber,Texas,Item 2,199,4,796,Q4 2018
1085,12/13/2018,5,Company E,Ben Wallace,Texas,Item 2,199,9,1791,Q4 2018
1086,12/13/2018,11,Company K,Anne Lee,New Mexico,Item 3,69,1,69,Q4 2018
1087,12/13/2018,3,Company C,Anna Weber,Texas,Item 3,69,5,345,Q4 2018
1088,12/13/2018,11,Company K,Anne Lee,New Mexico,Item 4,159,3,477,Q4 2018
1089,12/13/2018,1,Company A,Anna Weber,Texas,Item 1,399,1,399,Q4 2018
1090,12/14/2018,18,Company R,Oscar Knox,Arizona,Item 5,289,9,2601,Q4 2018
1091,12/15/2018,15,Company O,Anne Lee,New Mexico,Item 5,289,9,2601,Q4 2018
1092,12/15/2018,8,Company H,Kim Fishman,California,Item 5,289,2,578,Q4 2018
1093,12/16/2018,18,Company R,Oscar Knox,Arizona,Item 4,159,4,636,Q4 2018
1094,12/16/2018,5,Company E,Ben Wallace,Texas,Item 3,69,1,69,Q4 2018
1095,12/16/2018,20,Company T,Andrew James,Arizona,Item 5,289,3,867,Q4 2018
1096,12/17/2018,12,Company L,Michael Fox,New Mexico,Item 1,399,5,1995,Q4 2018
1097,12/17/2018,1,Company A,Anna Weber,Texas,Item 3,69,6,414,Q4 2018
1098,12/18/2018,10,Company J,Kim Fishman,California,Item 2,199,3,597,Q4 2018
1099,12/18/2018,3,Company C,Anna Weber,Texas,Item 3,69,2,138,Q4 2018
1100,12/18/2018,8,Company H,Laura Larsen,California,Item 4,159,3,477,Q4 2018
1101,12/18/2018,8,Company H,Kim Fishman,California,Item 3,69,9,621,Q4 2018
1102,12/18/2018,12,Company L,Michael Fox,New Mexico,Item 1,399,3,1197,Q4 2018
1103,12/18/2018,5,Company E,Ben Wallace,Texas,Item 1,399,0,0,Q4 2018
1104,12/18/2018,12,Company L,Anne Lee,New Mexico,Item 2,199,2,398,Q4 2018
1105,12/18/2018,12,Company L,Michael Fox,New Mexico,Item 4,159,7,1113,Q4 2018
1106,12/18/2018,20,Company T,Oscar Knox,Arizona,Item 5,289,4,1156,Q4 2018
1107,12/18/2018,7,Company G,Laura Larsen,California,Item 2,199,9,1791,Q4 2018
1108,12/18/2018,14,Company N,Michael Fox,New Mexico,Item 1,399,5,1995,Q4 2018
1109,12/19/2018,11,Company K,Michael Fox,New Mexico,Item 4,159,2,318,Q4 2018
1110,12/19/2018,10,Company J,Laura Larsen,California,Item 4,159,9,1431,Q4 2018
1111,12/20/2018,4,Company D,Anna Weber,Texas,Item 1,399,8,3192,Q4 2018
1112,12/20/2018,10,Company J,Kim Fishman,California,Item 3,69,6,414,Q4 2018
1113,12/20/2018,19,Company S,Oscar Knox,Arizona,Item 3,69,7,483,Q4 2018
1114,12/20/2018,13,Company M,Michael Fox,New Mexico,Item 3,69,8,552,Q4 2018
1115,12/20/2018,20,Company T,Andrew James,Arizona,Item 2,199,1,199,Q4 2018
1116,12/20/2018,14,Company N,Michael Fox,New Mexico,Item 4,159,9,1431,Q4 2018
1117,12/20/2018,9,Company I,Kim Fishman,California,Item 5,289,5,1445,Q4 2018
1118,12/20/2018,18,Company R,Oscar Knox,Arizona,Item 1,399,7,2793,Q4 2018
1119,12/20/2018,10,Company J,Kim Fishman,California,Item 2,199,6,1194,Q4 2018
1120,12/21/2018,1,Company A,Ben Wallace,Texas,Item 4,159,8,1272,Q4 2018
1121,12/22/2018,14,Company N,Anne Lee,New Mexico,Item 1,399,7,2793,Q4 2018
1122,12/23/2018,6,Company F,Laura Larsen,California,Item 4,159,2,318,Q4 2018
1123,12/23/2018,9,Company I,Kim Fishman,California,Item 4,159,9,1431,Q4 2018
1124,12/23/2018,14,Company N,Michael Fox,New Mexico,Item 4,159,2,318,Q4 2018
1125,12/23/2018,19,Company S,Oscar Knox,Arizona,Item 3,69,5,345,Q4 2018
1126,12/23/2018,11,Company K,Michael Fox,New Mexico,Item 5,289,9,2601,Q4 2018
1127,12/23/2018,17,Company Q,Andrew James,Arizona,Item 2,199,9,1791,Q4 2018
1128,12/24/2018,9,Company I,Laura Larsen,California,Item 1,399,2,798,Q4 2018
1129,12/24/2018,13,Company M,Michael Fox,New Mexico,Item 4,159,2,318,Q4 2018
1130,12/25/2018,18,Company R,Andrew James,Arizona,Item 2,199,8,1592,Q4 2018
1131,12/25/2018,4,Company D,Ben Wallace,Texas,Item 3,69,7,483,Q4 2018
1132,12/25/2018,17,Company Q,Oscar Knox,Arizona,Item 2,199,3,597,Q4 2018
1133,12/25/2018,8,Company H,Laura Larsen,California,Item 3,69,2,138,Q4 2018
1134,12/25/2018,12,Company L,Anne Lee,New Mexico,Item 4,159,5,795,Q4 2018
1135,12/25/2018,5,Company E,Anna Weber,Texas,Item 5,289,4,1156,Q4 2018
1136,12/25/2018,16,Company P,Oscar Knox,Arizona,Item 4,159,4,636,Q4 2018
1137,12/25/2018,3,Company C,Ben Wallace,Texas,Item 5,289,6,1734,Q4 2018
1138,12/25/2018,14,Company N,Michael Fox,New Mexico,Item 4,159,0,0,Q4 2018
1139,12/26/2018,11,Company K,Michael Fox,New Mexico,Item 5,289,2,578,Q4 2018
1140,12/27/2018,6,Company F,Laura Larsen,California,Item 4,159,1,159,Q4 2018
1141,12/27/2018,15,Company O,Michael Fox,New Mexico,Item 4,159,0,0,Q4 2018
1142,12/27/2018,16,Company P,Oscar Knox,Arizona,Item 1,399,8,3192,Q4 2018
1143,12/28/2018,17,Company Q,Oscar Knox,Arizona,Item 3,69,6,414,Q4 2018
1144,12/29/2018,11,Company K,Michael Fox,New Mexico,Item 1,399,2,798,Q4 2018
1145,12/30/2018,12,Company L,Michael Fox,New Mexico,Item 1,399,8,3192,Q4 2018
1146,12/31/2018,4,Company D,Anna Weber,Texas,Item 2,199,8,1592,Q4 2018
1147,1/1/2019,20,Company T,Andrew James,Arizona,Item 1,399,4,1596,Q1 2019
1148,1/2/2019,19,Company S,Andrew James,Arizona,Item 2,199,0,0,Q1 2019
1149,1/2/2019,10,Company J,Kim Fishman,California,Item 4,159,7,1113,Q1 2019
1150,1/2/2019,5,Company E,Ben Wallace,Texas,Item 4,159,0,0,Q1 2019
1151,1/3/2019,1,Company A,Ben Wallace,Texas,Item 5,289,4,1156,Q1 2019
1152,1/3/2019,1,Company A,Ben Wallace,Texas,Item 3,69,7,483,Q1 2019
1153,1/4/2019,20,Company T,Andrew James,Arizona,Item 4,159,2,318,Q1 2019
1154,1/5/2019,4,Company D,Ben Wallace,Texas,Item 3,69,1,69,Q1 2019
1155,1/5/2019,12,Company L,Michael Fox,New Mexico,Item 3,69,5,345,Q1 2019
1156,1/5/2019,15,Company O,Anne Lee,New Mexico,Item 5,289,0,0,Q1 2019
1157,1/5/2019,17,Company Q,Oscar Knox,Arizona,Item 3,69,6,414,Q1 2019
1158,1/5/2019,17,Company Q,Oscar Knox,Arizona,Item 2,199,6,1194,Q1 2019
1159,1/6/2019,7,Company G,Laura Larsen,California,Item 4,159,1,159,Q1 2019
1160,1/6/2019,20,Company T,Andrew James,Arizona,Item 2,199,0,0,Q1 2019
1161,1/6/2019,10,Company J,Laura Larsen,California,Item 5,289,3,867,Q1 2019
1162,1/6/2019,15,Company O,Anne Lee,New Mexico,Item 2,199,7,1393,Q1 2019
1163,1/7/2019,17,Company Q,Andrew James,Arizona,Item 2,199,0,0,Q1 2019
1164,1/7/2019,7,Company G,Kim Fishman,California,Item 3,69,6,414,Q1 2019
1165,1/7/2019,6,Company F,Kim Fishman,California,Item 2,199,1,199,Q1 2019
1166,1/7/2019,13,Company M,Anne Lee,New Mexico,Item 5,289,9,2601,Q1 2019
1167,1/8/2019,13,Company M,Anne Lee,New Mexico,Item 3,69,9,621,Q1 2019
1168,1/8/2019,3,Company C,Ben Wallace,Texas,Item 4,159,6,954,Q1 2019
1169,1/8/2019,13,Company M,Anne Lee,New Mexico,Item 3,69,6,414,Q1 2019
1170,1/9/2019,3,Company C,Ben Wallace,Texas,Item 4,159,0,0,Q1 2019
1171,1/10/2019,14,Company N,Michael Fox,New Mexico,Item 2,199,7,1393,Q1 2019
1172,1/10/2019,11,Company K,Anne Lee,New Mexico,Item 4,159,4,636,Q1 2019
1173,1/10/2019,6,Company F,Laura Larsen,California,Item 2,199,2,398,Q1 2019
1174,1/11/2019,11,Company K,Michael Fox,New Mexico,Item 2,199,6,1194,Q1 2019
1175,1/12/2019,16,Company P,Andrew James,Arizona,Item 3,69,1,69,Q1 2019
1176,1/12/2019,8,Company H,Kim Fishman,California,Item 3,69,1,69,Q1 2019
1177,1/12/2019,5,Company E,Ben Wallace,Texas,Item 2,199,9,1791,Q1 2019
1178,1/12/2019,19,Company S,Oscar Knox,Arizona,Item 1,399,5,1995,Q1 2019
1179,1/12/2019,10,Company J,Laura Larsen,California,Item 1,399,7,2793,Q1 2019
1180,1/12/2019,14,Company N,Michael Fox,New Mexico,Item 3,69,8,552,Q1 2019
1181,1/12/2019,11,Company K,Anne Lee,New Mexico,Item 1,399,4,1596,Q1 2019
1182,1/13/2019,15,Company O,Anne Lee,New Mexico,Item 5,289,2,578,Q1 2019
1183,1/13/2019,3,Company C,Ben Wallace,Texas,Item 1,399,7,2793,Q1 2019
1184,1/13/2019,15,Company O,Anne Lee,New Mexico,Item 2,199,3,597,Q1 2019
1185,1/13/2019,13,Company M,Michael Fox,New Mexico,Item 4,159,0,0,Q1 2019
1186,1/13/2019,3,Company C,Ben Wallace,Texas,Item 4,159,4,636,Q1 2019
1187,1/13/2019,4,Company D,Ben Wallace,Texas,Item 1,399,2,798,Q1 2019
1188,1/13/2019,8,Company H,Kim Fishman,California,Item 4,159,6,954,Q1 2019
1189,1/13/2019,12,Company L,Michael Fox,New Mexico,Item 3,69,4,276,Q1 2019
1190,1/13/2019,2,Company B,Anna Weber,Texas,Item 1,399,4,1596,Q1 2019
1191,1/13/2019,18,Company R,Andrew James,Arizona,Item 1,399,1,399,Q1 2019
1192,1/14/2019,10,Company J,Laura Larsen,California,Item 4,159,3,477,Q1 2019
1193,1/14/2019,3,Company C,Ben Wallace,Texas,Item 3,69,0,0,Q1 2019
1194,1/14/2019,12,Company L,Anne Lee,New Mexico,Item 5,289,7,2023,Q1 2019
1195,1/14/2019,19,Company S,Oscar Knox,Arizona,Item 1,399,8,3192,Q1 2019
1196,1/15/2019,16,Company P,Andrew James,Arizona,Item 5,289,9,2601,Q1 2019
1197,1/16/2019,6,Company F,Kim Fishman,California,Item 2,199,2,398,Q1 2019
1198,1/16/2019,16,Company P,Andrew James,Arizona,Item 3,69,9,621,Q1 2019
1199,1/16/2019,16,Company P,Andrew James,Arizona,Item 3,69,5,345,Q1 2019
1200,1/16/2019,16,Company P,Oscar Knox,Arizona,Item 3,69,2,138,Q1 2019
1201,1/17/2019,16,Company P,Oscar Knox,Arizona,Item 3,69,1,69,Q1 2019
1202,1/17/2019,18,Company R,Andrew James,Arizona,Item 5,289,2,578,Q1 2019
1203,1/17/2019,14,Company N,Michael Fox,New Mexico,Item 1,399,2,798,Q1 2019
1204,1/17/2019,5,Company E,Anna Weber,Texas,Item 3,69,3,207,Q1 2019
1205,1/17/2019,7,Company G,Kim Fishman,California,Item 5,289,5,1445,Q1 2019
1206,1/17/2019,17,Company Q,Oscar Knox,Arizona,Item 3,69,6,414,Q1 2019
1207,1/17/2019,10,Company J,Laura Larsen,California,Item 4,159,3,477,Q1 2019
1208,1/18/2019,7,Company G,Kim Fishman,California,Item 1,399,6,2394,Q1 2019
